!Series_title	"Modeling germline mutations in pineoblastoma uncovers lysosome disruption-based therapy"
!Series_geo_accession	"GSE124537"
!Series_status	"Public on Jan 31 2019"
!Series_submission_date	"Jan 02 2019"
!Series_last_update_date	"Apr 19 2020"
!Series_pubmed_id	"32286280"
!Series_summary	"Transcriptome analysis of mRNA samples from Rb/p53-deficient mouse pineoblastomas"
!Series_overall_design	"We anlayzed 12 Rb/p53-deleted mouse pineoblastoma, 5 Rb/p53-mutated pineoblastoam, 3 Dicer1/p53-deleted pineoblastoma, 3 Rb/Dicer1/p53-deleted pineoblastoma and 3 normal mouse cerebellum using Affymetrix Mouse Gene 1.0 ST Array and Affymetrix Mouse Gene 2.0 ST Array"
!Series_type	"Expression profiling by array"
!Series_contributor	"Philip,E,Chung"
!Series_contributor	"Eldad,,Zacksenhaus"
!Series_sample_id	"GSM3536125 GSM3536126 GSM3536127 GSM3536128 GSM3536129 GSM3536130 GSM3536131 GSM3536132 GSM3536133 GSM3536134 GSM3536135 GSM3536136 GSM3536137 GSM3536138 GSM3536139 GSM3536140 GSM3536141 GSM3536142 GSM3536143 GSM4030288 GSM4030289 GSM4030290 GSM4030291 GSM4030292 GSM4030293 GSM4030294 "
!Series_contact_name	"Eldad,,Zacksenhaus"
!Series_contact_email	"eldad.zacksenhaus@utoronto.ca"
!Series_contact_institute	"University of Toronto"
!Series_contact_address	"67 College St."
!Series_contact_city	"TORONTO"
!Series_contact_state	"ON"
!Series_contact_zip/postal_code	"M5G2M1"
!Series_contact_country	"Canada"
!Series_supplementary_file	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE124nnn/GSE124537/suppl/GSE124537_RAW.tar"
!Series_platform_id	"GPL6246"
!Series_platform_id	"GPL16570"
!Series_platform_taxid	"10090"
!Series_sample_taxid	"10090"
!Series_relation	"BioProject: https://www.ncbi.nlm.nih.gov/bioproject/PRJNA512454"
!Sample_title	"Rb/p53-deleted PB 12"	"Dicer1/p53-deleted PB 1"	"Dicer1/p53-deleted PB 2"	"Dicer1/p53-deleted PB 3"	"Rb/Dicer1/p53-deleted PB 1"	"Rb/Dicer1/p53-deleted PB 2"	"Rb/Dicer1/p53-deleted PB 3"
!Sample_geo_accession	"GSM4030288"	"GSM4030289"	"GSM4030290"	"GSM4030291"	"GSM4030292"	"GSM4030293"	"GSM4030294"
!Sample_status	"Public on Aug 14 2019"	"Public on Aug 14 2019"	"Public on Aug 14 2019"	"Public on Aug 14 2019"	"Public on Aug 14 2019"	"Public on Aug 14 2019"	"Public on Aug 14 2019"
!Sample_submission_date	"Aug 13 2019"	"Aug 13 2019"	"Aug 13 2019"	"Aug 13 2019"	"Aug 13 2019"	"Aug 13 2019"	"Aug 13 2019"
!Sample_last_update_date	"Aug 18 2019"	"Aug 18 2019"	"Aug 18 2019"	"Aug 18 2019"	"Aug 18 2019"	"Aug 18 2019"	"Aug 18 2019"
!Sample_type	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"
!Sample_channel_count	"1"	"1"	"1"	"1"	"1"	"1"	"1"
!Sample_source_name_ch1	"Mouse"	"Mouse"	"Mouse"	"Mouse"	"Mouse"	"Mouse"	"Mouse"
!Sample_organism_ch1	"Mus musculus"	"Mus musculus"	"Mus musculus"	"Mus musculus"	"Mus musculus"	"Mus musculus"	"Mus musculus"
!Sample_characteristics_ch1	"tissue: Brain Tumour"	"tissue: Brain Tumour"	"tissue: Brain Tumour"	"tissue: Brain Tumour"	"tissue: Brain Tumour"	"tissue: Brain Tumour"	"tissue: Brain Tumour"
!Sample_molecule_ch1	"total RNA"	"total RNA"	"total RNA"	"total RNA"	"total RNA"	"total RNA"	"total RNA"
!Sample_extract_protocol_ch1	"mRNA was extracted from mouse pineoblastoma and normal cerebellum using Trizol"	"mRNA was extracted from mouse pineoblastoma and normal cerebellum using Trizol"	"mRNA was extracted from mouse pineoblastoma and normal cerebellum using Trizol"	"mRNA was extracted from mouse pineoblastoma and normal cerebellum using Trizol"	"mRNA was extracted from mouse pineoblastoma and normal cerebellum using Trizol"	"mRNA was extracted from mouse pineoblastoma and normal cerebellum using Trizol"	"mRNA was extracted from mouse pineoblastoma and normal cerebellum using Trizol"
!Sample_label_ch1	"biotin"	"biotin"	"biotin"	"biotin"	"biotin"	"biotin"	"biotin"
!Sample_label_protocol_ch1	"stamdard Affymetrix protocol"	"stamdard Affymetrix protocol"	"stamdard Affymetrix protocol"	"stamdard Affymetrix protocol"	"stamdard Affymetrix protocol"	"stamdard Affymetrix protocol"	"stamdard Affymetrix protocol"
!Sample_taxid_ch1	"10090"	"10090"	"10090"	"10090"	"10090"	"10090"	"10090"
!Sample_hyb_protocol	"Samples were hybridized with GeneChip Mouse Gene 2.0 ST Arrays (Affymetrix) and scanned at the Sickkids TCAG Facility."	"Samples were hybridized with GeneChip Mouse Gene 2.0 ST Arrays (Affymetrix) and scanned at the Sickkids TCAG Facility."	"Samples were hybridized with GeneChip Mouse Gene 2.0 ST Arrays (Affymetrix) and scanned at the Sickkids TCAG Facility."	"Samples were hybridized with GeneChip Mouse Gene 2.0 ST Arrays (Affymetrix) and scanned at the Sickkids TCAG Facility."	"Samples were hybridized with GeneChip Mouse Gene 2.0 ST Arrays (Affymetrix) and scanned at the Sickkids TCAG Facility."	"Samples were hybridized with GeneChip Mouse Gene 2.0 ST Arrays (Affymetrix) and scanned at the Sickkids TCAG Facility."	"Samples were hybridized with GeneChip Mouse Gene 2.0 ST Arrays (Affymetrix) and scanned at the Sickkids TCAG Facility."
!Sample_scan_protocol	"Array scanning was performed according to the manufacturer's instruction (Affymetrix)"	"Array scanning was performed according to the manufacturer's instruction (Affymetrix)"	"Array scanning was performed according to the manufacturer's instruction (Affymetrix)"	"Array scanning was performed according to the manufacturer's instruction (Affymetrix)"	"Array scanning was performed according to the manufacturer's instruction (Affymetrix)"	"Array scanning was performed according to the manufacturer's instruction (Affymetrix)"	"Array scanning was performed according to the manufacturer's instruction (Affymetrix)"
!Sample_description	"RMA expression value derived from Expression Console software"	"RMA expression value derived from Expression Console software"	"RMA expression value derived from Expression Console software"	"RMA expression value derived from Expression Console software"	"RMA expression value derived from Expression Console software"	"RMA expression value derived from Expression Console software"	"RMA expression value derived from Expression Console software"
!Sample_data_processing	"Data were process using Expression Console"	"Data were process using Expression Console"	"Data were process using Expression Console"	"Data were process using Expression Console"	"Data were process using Expression Console"	"Data were process using Expression Console"	"Data were process using Expression Console"
!Sample_platform_id	"GPL16570"	"GPL16570"	"GPL16570"	"GPL16570"	"GPL16570"	"GPL16570"	"GPL16570"
!Sample_contact_name	"Eldad,,Zacksenhaus"	"Eldad,,Zacksenhaus"	"Eldad,,Zacksenhaus"	"Eldad,,Zacksenhaus"	"Eldad,,Zacksenhaus"	"Eldad,,Zacksenhaus"	"Eldad,,Zacksenhaus"
!Sample_contact_email	"eldad.zacksenhaus@utoronto.ca"	"eldad.zacksenhaus@utoronto.ca"	"eldad.zacksenhaus@utoronto.ca"	"eldad.zacksenhaus@utoronto.ca"	"eldad.zacksenhaus@utoronto.ca"	"eldad.zacksenhaus@utoronto.ca"	"eldad.zacksenhaus@utoronto.ca"
!Sample_contact_institute	"University of Toronto"	"University of Toronto"	"University of Toronto"	"University of Toronto"	"University of Toronto"	"University of Toronto"	"University of Toronto"
!Sample_contact_address	"67 College St."	"67 College St."	"67 College St."	"67 College St."	"67 College St."	"67 College St."	"67 College St."
!Sample_contact_city	"TORONTO"	"TORONTO"	"TORONTO"	"TORONTO"	"TORONTO"	"TORONTO"	"TORONTO"
!Sample_contact_state	"ON"	"ON"	"ON"	"ON"	"ON"	"ON"	"ON"
!Sample_contact_zip/postal_code	"M5G2M1"	"M5G2M1"	"M5G2M1"	"M5G2M1"	"M5G2M1"	"M5G2M1"	"M5G2M1"
!Sample_contact_country	"Canada"	"Canada"	"Canada"	"Canada"	"Canada"	"Canada"	"Canada"
!Sample_supplementary_file	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4030nnn/GSM4030288/suppl/GSM4030288_MoGene2_071119W_EZ02_446.CEL.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4030nnn/GSM4030289/suppl/GSM4030289_MoGene2_071119W_EZ03_530.CEL.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4030nnn/GSM4030290/suppl/GSM4030290_MoGene2_071119W_EZ04_532.CEL.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4030nnn/GSM4030291/suppl/GSM4030291_MoGene2_071119W_EZ05_567.CEL.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4030nnn/GSM4030292/suppl/GSM4030292_MoGene2_071119W_EZ06_583.CEL.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4030nnn/GSM4030293/suppl/GSM4030293_MoGene2_071119W_EZ07_509.CEL.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4030nnn/GSM4030294/suppl/GSM4030294_MoGene2_071119W_EZ08_658.CEL.gz"
!Sample_supplementary_file	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4030nnn/GSM4030288/suppl/GSM4030288_MoGene2_071119W_EZ02_446.rma-gene-full.chp.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4030nnn/GSM4030289/suppl/GSM4030289_MoGene2_071119W_EZ03_530.rma-gene-full.chp.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4030nnn/GSM4030290/suppl/GSM4030290_MoGene2_071119W_EZ04_532.rma-gene-full.chp.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4030nnn/GSM4030291/suppl/GSM4030291_MoGene2_071119W_EZ05_567.rma-gene-full.chp.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4030nnn/GSM4030292/suppl/GSM4030292_MoGene2_071119W_EZ06_583.rma-gene-full.chp.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4030nnn/GSM4030293/suppl/GSM4030293_MoGene2_071119W_EZ07_509.rma-gene-full.chp.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4030nnn/GSM4030294/suppl/GSM4030294_MoGene2_071119W_EZ08_658.rma-gene-full.chp.gz"
!Sample_data_row_count	"41345"	"41345"	"41345"	"41345"	"41345"	"41345"	"41345"
!series_matrix_table_begin
"ID_REF"	"GSM4030288"	"GSM4030289"	"GSM4030290"	"GSM4030291"	"GSM4030292"	"GSM4030293"	"GSM4030294"
17203001	5.961	5.2027	5.5642	5.38206	5.79083	5.96115	5.43749
17203003	6.59659	5.39802	6.89327	7.08712	6.94751	6.61279	6.63839
17203005	6.42045	5.59804	6.38399	5.91217	6.92297	6.29736	6.54608
17203007	6.07708	5.71456	6.11506	6.05254	6.15406	6.52527	6.36754
17203009	6.18848	6.15445	6.60563	6.47019	6.44307	6.477	6.4161
17203011	4.85782	4.33961	3.16528	3.73648	3.97477	4.37802	4.3361
17203013	5.78451	5.96987	6.65844	6.20789	6.07447	6.02295	5.90146
17203015	7.63741	7.49184	7.58043	8.2977	7.47362	7.5949	7.30741
17203017	3.21476	3.39974	3.42358	2.1252	4.00171	2.73186	3.75525
17203019	7.16383	6.95595	7.53685	7.27722	7.28168	7.20887	7.13239
17203021	7.40089	6.73054	7.60134	8.25663	7.0972	7.43086	6.74914
17203023	5.57018	5.326	6.05938	6.54631	6.31724	6.22603	6.28947
17203025	6.12872	5.35237	6.34549	6.32212	6.12427	6.08855	6.13034
17203027	6.13607	6.64146	6.25339	6.20976	6.47656	6.17361	5.81446
17203029	7.07267	6.63738	6.98359	6.72527	6.83583	7.33809	7.09858
17203031	4.45077	4.52606	4.26325	4.78186	4.61665	5.397	5.74475
17203033	3.62904	3.84389	4.2987	3.75967	3.93973	3.41201	3.74011
17203035	3.08156	2.6415	2.86031	2.73079	3.16776	3.89811	3.49487
17203037	6.18275	5.54022	6.28086	6.01245	5.97561	4.92362	4.4738
17203039	6.34471	5.90606	6.2864	6.29408	6.33829	6.17404	6.50463
17203041	6.11743	5.98179	7.08004	6.73602	6.68159	6.87101	7.16739
17203043	6.29837	5.94427	7.26888	6.78947	6.38339	6.43679	6.46421
17203045	4.47718	4.22229	4.56223	3.75457	4.51906	4.38196	4.98215
17203049	6.27858	6.14332	6.6239	6.4302	6.25528	6.3864	6.60602
17203051	5.81776	6.02351	5.86596	5.83413	6.21139	5.97866	5.76504
17203053	6.08906	5.81967	6.2839	5.61617	5.60464	5.4102	5.92303
17203055	5.78415	5.68807	6.26399	5.97965	5.80765	5.5696	5.65703
17203057	1.97144	3.39914	2.53834	1.77441	2.57257	1.80854	2.39138
17203059	5.11345	5.72367	5.68196	5.65335	5.34427	5.54265	5.75933
17203061	4.70852	4.41518	5.46036	5.17451	5.65366	4.45159	5.34693
17203063	5.93561	6.08702	6.55732	6.66309	6.37022	6.25374	6.67248
17203065	6.32924	5.8309	6.71066	6.81782	6.53827	6.1296	6.59321
17203067	4.27633	5.00194	4.79461	4.42782	3.61628	4.82007	4.12311
17203069	5.044	4.93395	5.09911	5.10088	5.79142	4.80628	5.59031
17203071	6.15116	6.21536	6.69378	6.66955	6.31861	6.24944	6.46538
17203073	2.0294	3.7021	4.45553	3.46341	2.9274	4.36905	4.36639
17203075	4.96391	5.89037	5.35943	5.08251	5.85327	5.69607	5.73605
17203077	7.38916	7.20389	7.34173	7.5955	8.1815	7.73984	8.18909
17203079	5.88286	6.13842	6.57082	5.45429	6.77848	6.37082	6.99702
17203081	6.19914	5.97863	6.54006	6.43322	6.64769	6.54509	7.09137
17203083	4.96775	5.62616	5.50941	6.3154	5.81251	5.21175	6.45318
17203085	6.05279	6.40881	6.51728	6.79895	6.84897	6.92766	6.67352
17203087	3.73104	4.32153	4.53779	3.50192	4.29852	4.71602	3.62406
17203089	6.4116	6.07944	6.84049	6.57066	7.08505	6.14639	6.48979
17203091	5.80908	5.51292	5.81926	4.98256	5.90313	5.70521	5.93072
17203093	4.99247	5.62116	5.92191	5.87534	5.96869	6.07891	5.9281
17203095	6.8701	6.92395	6.73738	7.14391	7.35801	6.96405	6.96783
17203097	5.51421	5.53817	5.45968	5.19337	5.76214	5.51418	5.88975
17203099	7.82011	7.75472	8.56091	8.06657	8.78677	8.01906	7.90181
17203101	7.13812	7.37272	7.99661	7.74016	7.8907	7.40219	7.47805
17203103	3.57444	3.3827	3.88943	2.89167	3.84833	3.44162	3.65858
17203105	5.85459	5.3453	6.02014	5.97817	6.38342	5.44123	6.31929
17203107	6.26833	6.62322	6.46321	6.10311	6.61414	6.34446	6.67963
17203109	6.21332	5.79669	5.39214	5.42637	6.33456	6.11729	6.24257
17203111	6.81145	6.0947	7.02061	6.15896	7.16446	6.4645	6.30379
17203113	4.68209	4.81192	5.32844	3.86855	5.61557	4.69547	4.95829
17203115	7.51326	7.14565	7.77581	7.21789	8.14679	7.17551	7.23782
17203117	4.17887	3.88258	4.75738	4.108	4.3604	4.0714	4.28666
17203119	6.19363	5.40869	6.89698	6.22262	6.29527	6.00055	5.6091
17203121	4.98956	5.12327	5.5101	4.94234	4.97584	4.85725	5.29223
17203123	4.28603	3.67361	3.84235	4.09858	4.10118	3.62318	3.32443
17203125	3.71609	4.85779	4.58327	4.50513	4.81286	3.51413	4.62884
17203127	4.97927	3.69678	5.5201	3.49414	4.90029	4.31629	4.40556
17203129	4.44156	4.67015	4.00059	4.27776	4.78045	4.67578	4.40944
17203131	5.96715	6.09773	6.05715	6.57741	6.16093	6.03859	6.36831
17203133	4.46148	5.06833	5.01455	4.09244	4.7762	4.64686	5.25463
17203135	7.06434	6.75311	7.00299	7.59157	7.01311	6.55956	7.09945
17203137	6.37607	7.00349	6.46922	7.07336	6.98376	7.26461	6.61917
17203139	4.09146	4.50804	4.07682	4.18972	4.27747	5.68005	4.44056
17203141	6.98154	7.47761	6.93243	7.21136	7.75501	7.5058	7.10035
17203143	5.45684	4.46334	4.92635	4.71585	4.88528	5.20362	4.91042
17203145	5.37342	5.25248	4.82284	5.85408	5.55589	5.42363	5.20994
17203147	5.81367	5.93883	6.63299	5.87752	6.10285	5.89118	5.96996
17203149	4.11889	4.16413	3.64838	3.80577	3.68815	3.34349	3.96726
17203151	1.71544	2.42033	2.07218	2.63138	3.25448	1.95791	2.31252
17203153	5.89403	5.67734	5.7561	5.93385	5.79421	5.75357	5.7204
17203155	5.7715	6.16525	5.85776	5.97457	5.82306	5.44692	5.59746
17203157	5.02631	4.93363	4.67874	5.06195	5.28013	5.26099	4.26796
17203159	2.61998	3.8646	4.08366	3.56378	3.71617	3.65891	3.63098
17203161	3.54831	3.21979	4.5351	3.57087	3.76082	2.92392	3.19309
17203163	5.23975	5.84536	5.36009	5.96699	5.35498	5.67524	4.87293
17203165	5.67656	5.44348	5.78894	5.28788	5.7049	5.58808	5.34025
17203167	4.70875	4.48213	5.12642	4.64023	3.85635	5.09666	5.41273
17203169	7.11003	7.09212	7.09967	7.42886	7.15804	7.35006	7.15181
17203171	2.81841	3.19696	2.90191	4.0257	3.86072	2.56976	2.7921
17203173	6.95067	7.32197	6.80188	7.31578	7.04414	7.15503	6.74627
17203175	6.25462	5.86647	6.04178	6.02526	5.91041	6.32108	6.41066
17203177	4.94484	4.74405	4.67445	5.33547	5.05923	5.06197	5.06765
17203179	6.3061	5.54544	6.04955	6.96964	6.80413	6.65395	6.34296
17203181	5.84185	5.91654	5.23004	5.37553	5.4736	5.10825	5.41551
17203183	4.86069	3.79455	4.30585	4.83861	5.09339	5.15137	5.03712
17203185	4.99077	4.90107	2.1049	4.7488	4.91275	4.48549	4.84613
17203187	4.28904	3.70166	3.16465	3.76218	4.51321	2.6296	3.03152
17203189	5.44303	4.73999	4.90494	5.62813	4.92045	5.4603	5.03185
17203191	3.87102	2.33547	4.39157	4.02463	3.06436	2.95244	3.77852
17203193	5.00344	4.46727	4.07347	5.28305	5.30676	4.95423	3.8828
17203195	4.05639	4.77302	4.18799	5.20038	4.70158	3.81634	4.40348
17203197	5.86792	4.98457	4.05229	5.9457	5.56504	5.36778	5.3793
17203199	1.88392	1.31411	1.75376	1.90349	1.57093	1.34575	1.64754
17203201	1.71544	1.31411	4.1476	2.79138	3.72633	1.95791	3.08056
17203203	5.1478	4.74183	5.05005	5.52231	4.93525	4.84535	5.13693
17203205	5.85237	5.34671	6.13666	6.2584	6.58251	6.4208	6.43369
17203207	4.1067	3.98804	3.07061	3.13734	4.96043	3.02712	3.6458
17203209	5.49817	5.20896	5.22233	5.93097	6.33049	5.31896	5.6549
17203211	5.09547	4.51042	4.81573	5.14405	4.60287	4.14075	4.96439
17203213	6.24601	4.98537	6.14185	5.70491	5.91791	5.51681	5.3472
17203215	5.53807	5.07948	5.23126	5.98427	6.08358	5.6325	5.21408
17203217	4.09615	4.36133	3.09462	4.5959	4.04425	3.84276	3.36764
17203219	4.79491	4.27228	4.25836	4.58113	4.55941	4.76714	4.34925
17203221	1.9092	2.29262	2.71374	3.59633	3.39798	2.95646	3.28372
17203223	1.98127	2.29327	2.68193	2.53375	2.80224	2.4016	2.10555
17203225	7.86837	6.65359	7.12132	7.07336	7.42165	7.23771	7.39532
17203227	6.83863	6.10382	6.77513	7.31769	6.86599	6.2795	6.17702
17203231	4.68942	5.05375	3.95532	3.98741	4.60812	5.02245	4.604
17203233	5.14633	4.03454	3.89031	4.65065	5.72564	4.89978	5.16075
17203235	3.58268	4.29181	4.93908	4.12563	4.30069	4.20719	4.47831
17203237	4.59744	4.25323	4.37973	5.17737	5.35394	4.3152	5.20008
17203239	6.98969	6.78658	6.80226	6.47443	7.03629	6.82243	6.37594
17203241	4.76432	4.90091	4.80837	4.27134	4.99033	4.94496	5.00129
17203243	7.42886	6.98404	6.58595	6.4508	7.03658	7.63206	7.48117
17203245	7.47746	6.84307	7.52708	6.9516	7.45609	7.42382	7.65829
17203247	6.65492	6.51888	6.5296	6.0063	6.71673	6.96879	7.03005
17203249	6.47518	5.72193	6.03276	5.97059	6.04494	7.10092	6.27443
17203251	4.88523	4.26744	4.76539	4.1064	4.95576	5.23314	5.18343
17203253	6.59101	6.05641	5.82089	4.80957	5.60569	5.47576	6.14022
17203255	6.31378	6.39576	6.34534	6.27691	6.08456	5.83108	5.91879
17203257	8.22486	7.41909	7.33026	8.22794	7.21873	7.71116	7.59302
17203259	6.13349	5.67447	5.10588	4.85267	5.79532	5.75646	5.86519
17203261	6.50758	5.21134	5.13797	6.17998	6.19578	6.16965	6.57985
17203263	5.14422	4.95214	5.15386	5.55464	5.31353	4.81114	5.13311
17203265	6.37366	5.83463	6.16866	6.01581	6.24482	5.93651	6.30656
17203267	4.19367	3.38489	3.4072	3.37258	3.79708	3.44129	3.57118
17203269	6.33472	5.70624	5.72908	5.79836	5.57396	5.2446	5.94476
17203271	5.04109	5.01592	5.27176	5.0422	5.19485	5.46069	4.91388
17203273	3.32526	3.59343	3.40136	3.20332	2.61397	3.45413	3.28372
17203275	6.59935	6.69445	6.07889	6.64092	6.81119	6.72092	7.04613
17203277	6.07658	5.97924	6.06968	5.80648	6.52205	6.4289	6.93231
17203279	6.60254	6.52634	6.65359	7.18167	6.54577	7.04496	6.80803
17203281	4.94471	3.72635	4.38991	4.8429	5.22297	5.68057	4.88195
17203283	5.72252	6.08471	6.12261	6.07258	5.72449	6.75224	6.26542
17203285	2.44017	2.42254	3.02846	2.97705	2.57358	3.33941	3.02936
17203287	1.56701	3.09312	1.2221	2.75958	2.09165	3.05503	2.14459
17203289	5.03214	3.46095	3.17923	2.45343	4.68343	3.42358	4.25006
17203291	4.39977	4.2853	5.00359	3.34188	4.70274	4.29288	4.61165
17203293	3.41747	1.71831	2.90446	3.56789	2.9424	2.82073	3.03848
17203295	5.30307	5.13137	5.39314	5.4949	5.12389	4.68947	4.96188
17203297	6.16156	5.89114	5.18703	5.76696	4.64952	6.26515	6.13021
17203299	6.80153	5.95531	5.15124	5.63569	5.96076	6.00895	6.07305
17203301	3.83299	2.32699	2.93323	2.47318	3.4899	3.32501	3.9322
17203303	1.39236	1.33423	2.02412	2.10013	1.68847	3.10572	2.00219
17203305	3.61363	3.10585	3.54007	3.63597	3.72561	3.83027	3.3504
17203307	6.31033	6.24075	5.80673	6.90267	6.86967	6.40849	6.53651
17203309	6.04529	2.97663	4.57852	4.72401	5.10645	5.00008	5.71388
17203311	4.55248	4.5864	5.16508	4.36483	4.00943	4.76948	4.94008
17203313	6.07884	5.19236	5.72444	6.23208	5.67599	5.81121	5.58545
17203315	6.95753	6.36916	7.02146	7.24917	6.96349	6.45875	5.85664
17203317	6.87019	6.01321	6.29038	6.93536	6.45436	6.75349	6.32527
17203319	6.52421	6.37269	6.68271	6.68664	6.6704	6.73463	7.27261
17203321	6.21736	6.82697	6.0972	6.69209	6.53729	6.33204	5.84888
17203323	5.44727	4.94985	5.42594	5.09939	5.73518	5.95024	6.24938
17203325	6.51266	6.3957	6.54902	6.83086	6.36434	6.82003	6.45821
17203327	6.73574	6.23654	6.32704	6.71128	6.02242	6.79567	6.99788
17203329	4.71171	4.67808	5.11677	5.13672	5.34549	4.80982	5.2154
17203331	5.27581	5.53687	5.01418	5.05025	4.82313	5.48276	5.88399
17203333	5.38972	3.88796	3.5801	5.24735	4.21815	4.2723	5.09584
17203335	4.81923	4.9821	4.62144	4.98385	4.94135	5.49319	5.34496
17203337	4.78707	4.37921	4.91398	5.12925	5.16893	4.26436	5.25904
17203339	5.21903	4.29	4.43034	5.48923	5.33724	4.79847	4.78119
17203341	5.0728	4.52533	4.84869	5.9061	5.42869	4.85148	5.06271
17203343	5.9343	5.91867	5.98914	5.65302	6.97239	6.12169	5.73804
17203345	5.47265	4.45129	5.41394	4.20704	5.0322	5.95653	4.42037
17203347	6.37184	5.19655	5.25528	5.55187	5.27823	5.73335	5.99727
17203349	5.942	4.84106	4.78971	5.69278	4.85019	5.14342	5.24855
17203351	5.57768	5.77521	4.45358	5.46306	5.74574	4.7284	5.61045
17203353	6.53661	6.49432	6.37829	6.55741	6.33627	7.01048	6.62852
17203355	2.71509	2.38644	3.79312	2.42566	3.80064	2.9047	2.00044
17203357	6.68072	6.64619	7.5518	7.02705	6.41936	6.80442	6.59119
17203359	5.97634	5.63111	6.43688	6.76649	6.21801	6.55734	6.35057
17203361	5.19538	6.28742	6.12674	6.29266	6.1621	5.80832	5.87569
17203363	4.16124	2.94423	4.82607	4.73174	5.36409	5.11954	4.71485
17203365	6.45788	5.34447	5.45643	5.33287	6.35226	6.44919	6.18442
17203367	6.46357	5.44112	6.45346	6.39285	6.5698	6.26491	6.2687
17203369	5.02153	5.30542	4.18431	5.09087	5.55893	5.35061	5.37685
17203371	5.88199	5.68473	5.51915	5.75437	6.35548	5.38138	5.68134
17203373	5.84366	6.06943	5.95019	5.81979	5.65689	6.23462	6.21776
17203375	7.15431	6.57889	7.27725	7.17868	7.5817	7.38649	6.99844
17203377	6.46615	6.38541	6.89466	7.0947	6.71312	6.46596	6.23277
17203379	7.22654	7.45647	7.93782	8.0129	7.99641	7.93389	7.74097
17203381	5.29137	4.99747	6.11838	6.23049	5.96989	5.90401	5.4998
17203385	5.66468	5.85493	6.97183	6.58183	6.50076	6.10773	6.30298
17203387	4.89987	3.18224	4.302	5.39569	4.02387	4.65314	3.69372
17203389	6.57836	6.80293	7.22179	6.62703	6.38518	7.06225	6.81768
17203391	6.5895	6.4039	6.91451	6.68421	7.18845	6.69574	7.38847
17203393	5.70995	4.57462	6.1512	6.112	5.96872	5.42277	6.48698
17203395	7.06929	6.77784	7.83973	6.25002	7.48332	7.14664	7.8536
17203397	4.66109	3.86922	5.34024	5.18335	5.51908	5.49981	5.60096
17203399	2.33628	2.31849	4.06169	3.05144	4.73896	3.68433	4.03111
17203401	6.88119	5.54353	6.94964	6.11628	6.70588	6.45357	6.83299
17203403	6.52706	6.18198	7.19955	6.7276	6.74112	6.68129	6.80018
17203405	6.27735	5.017	6.28672	5.85804	6.16944	6.48976	6.23658
17203407	6.49251	5.56612	6.99379	5.87361	6.68752	6.5204	6.42578
17203409	3.86886	3.92445	4.85495	4.58982	4.94678	4.74416	4.76073
17203411	5.76156	4.72506	5.40132	6.08805	5.92251	5.73167	6.10348
17203413	6.33409	6.40436	7.10478	6.83837	6.53411	6.95771	7.04223
17203415	7.31833	6.55021	7.26536	7.08078	7.17179	7.48778	7.58266
17203417	8.01441	7.4315	8.10937	7.98231	8.17784	8.05914	8.07257
17203419	7.5244	7.17748	8.38333	7.45153	8.49698	8.2418	8.09798
17203421	6.03787	5.02389	6.67991	5.9817	6.34166	6.15194	6.31138
17203423	3.19032	3.30687	4.09791	3.70444	4.11642	4.07882	4.31946
17203425	5.53983	4.86502	6.45838	5.56158	6.52254	6.52073	6.69962
17203427	6.74343	4.64287	6.12938	5.94971	6.43158	6.85348	6.90658
17203429	3.96314	3.59599	3.13379	3.30851	3.7676	4.33351	4.26085
17203431	6.33593	5.66573	7.25011	5.80668	6.51518	6.72934	6.7796
17203433	3.97839	4.58789	4.541	3.12906	5.03872	4.67434	6.14791
17203435	5.25383	5.42343	6.96664	5.93887	5.98647	6.33272	6.84485
17203437	7.54431	6.14622	8.29987	6.23686	7.29668	7.37558	7.57041
17203439	6.48281	5.57212	7.04276	6.15886	6.82609	6.33157	6.54832
17203441	5.44027	4.38554	5.60517	6.343	5.62769	5.57606	5.91396
17203443	5.4251	5.51599	5.76213	6.27101	5.58336	5.61268	6.32896
17203445	8.3979	7.64333	7.33976	8.77042	7.44855	8.13341	7.93842
17203447	6.11291	5.72811	6.41727	6.25688	6.22467	6.38308	6.15714
17203449	6.47517	6.05719	6.53335	6.60404	6.57366	6.90553	7.06024
